id|oid|aid|eid|medal
3003|28|6121|141|Gold
3004|28|6122|141|Silver
3005|28|6114|192|Bronze
3006|28|6123|192|Gold
3007|28|6115|192|Silver
3008|28|6124|194|Bronze
3009|28|6125|194|Gold
3010|28|6126|194|Silver
3011|28|6127|364|Bronze
3012|28|6128|364|Bronze
3013|28|6129|364|Bronze
3014|28|6130|364|Gold
3015|28|6131|364|Gold
3016|28|6132|364|Gold
3017|28|6133|364|Silver
3018|28|6121|364|Silver
3019|28|6134|364|Silver
3020|28|6135|408|Bronze
3021|28|6112|408|Gold
3022|28|6136|408|Silver
3023|28|6137|142|Bronze
3024|28|6138|142|Gold
3025|28|6139|142|Silver
3026|28|6140|196|Bronze
3027|28|6141|196|Gold
3028|28|6142|196|Silver
3029|28|6143|365|Bronze
3030|28|6144|365|Bronze
3031|28|6145|365|Bronze
3032|28|6146|365|Bronze
3033|28|6116|365|Gold
3034|28|6147|365|Gold
3035|28|6115|365|Gold
3036|28|6148|365|Gold
3037|28|6149|365|Silver
3038|28|6150|365|Silver
3039|28|6151|365|Silver
3040|28|6152|365|Silver
3041|28|27|302|Bronze
3042|28|6153|302|Bronze
3043|28|6154|302|Bronze
3044|28|6155|302|Bronze
3045|28|6156|302|Gold
3046|28|6139|302|Gold
3047|28|6157|302|Gold
3048|28|6158|302|Gold
3049|28|6159|302|Silver
3050|28|6160|302|Silver
3051|28|6161|302|Silver
3052|28|6138|302|Silver
3053|28|6127|366|Bronze
3054|28|6110|366|Gold
3055|28|6109|366|Silver
3056|28|6162|255|Bronze
3057|28|5508|255|Gold
3058|28|6163|255|Silver
3059|28|6138|143|Bronze
3060|28|6121|143|Gold
3061|28|6164|143|Silver
3062|28|6165|367|Bronze
3063|28|6109|367|Gold
3064|28|6127|367|Silver
3065|28|6127|368|Bronze
3066|28|6166|368|Bronze
3067|28|6167|368|Bronze
3068|28|6168|368|Gold
3069|28|6165|368|Gold
3070|28|6109|368|Gold
3071|28|6169|368|Silver
3072|28|6170|368|Silver
3073|28|6108|368|Silver
3074|28|6171|256|Bronze
3075|28|6172|256|Gold
3076|28|6173|256|Silver
3077|28|6174|144|Bronze
3078|28|5481|144|Gold
3079|28|5478|144|Silver
3080|28|6175|199|Bronze
3081|28|6163|199|Gold
3082|28|6162|199|Silver
3083|28|6176|145|Bronze
3084|28|6177|145|Gold
3085|28|6178|145|Silver
3086|28|6179|305|Bronze
3087|28|6180|305|Gold
3088|28|5491|305|Silver
3089|28|6181|146|Bronze
3090|28|6145|146|Gold
3091|28|6182|146|Silver
3092|28|6183|147|Bronze
3093|28|5423|147|Gold
3094|28|6184|147|Silver
3095|28|6185|371|Bronze
3096|28|6186|371|Gold
3097|28|6187|371|Silver
3098|28|6188|148|Bronze
3099|28|6189|148|Gold
3100|28|6190|148|Silver
3101|28|6191|149|Bronze
3102|28|6192|149|Gold
3103|28|5481|149|Silver
3104|28|5509|150|Bronze
3105|28|6193|150|Gold
3106|28|6194|150|Silver
3107|28|6195|409|Bronze
3108|28|6196|409|Gold
3109|28|6197|409|Silver
3110|28|6198|410|Bronze
3111|28|6199|410|Gold
3112|28|6200|410|Silver
3113|28|6201|411|Bronze
3114|28|6202|411|Gold
3115|28|6203|411|Silver
3116|28|6204|412|Bronze
3117|28|6205|412|Gold
3118|28|6206|412|Silver
3119|28|6207|413|Bronze
3120|28|6208|413|Gold
3121|28|6209|413|Silver
3122|28|6210|414|Bronze
3123|28|6211|414|Gold
3124|28|6212|414|Silver
3125|28|6213|415|Bronze
3126|28|6214|415|Gold
3127|28|6215|415|Silver
3128|28|6216|416|Bronze
3129|28|187|416|Gold
3130|28|6217|416|Silver
3131|28|6218|373|Bronze
3132|28|6219|373|Gold
3133|28|6220|373|Silver
3134|28|6221|374|Bronze
3135|28|6222|374|Bronze
3136|28|6223|374|Bronze
3137|28|6224|374|Bronze
3138|28|6218|374|Gold
3139|28|6225|374|Gold
3140|28|6226|374|Gold
3141|28|6227|374|Gold
3142|28|6228|374|Silver
3143|28|5519|374|Silver
3144|28|5520|374|Silver
3145|28|6219|374|Silver
3146|28|6229|312|Bronze
3147|28|6230|312|Bronze
3148|28|6231|312|Gold
3149|28|6232|312|Gold
3150|28|6233|312|Silver
3151|28|6234|312|Silver
3152|28|6230|417|Bronze
3153|28|6235|417|Gold
3154|28|6236|417|Silver
3155|28|6232|156|Bronze
3156|28|6237|156|Gold
3157|28|4809|156|Silver
3158|28|6238|418|Bronze
3159|28|6220|418|Bronze
3160|28|6233|418|Bronze
3161|28|6234|418|Bronze
3162|28|6239|418|Gold
3163|28|6240|418|Gold
3164|28|6241|418|Gold
3165|28|6242|418|Gold
3166|28|6236|418|Silver
3167|28|4809|418|Silver
3168|28|6243|418|Silver
3169|28|6244|418|Silver
3170|28|6245|375|Gold
3171|28|6246|377|Bronze
3172|28|6247|377|Bronze
3173|28|6248|377|Bronze
3174|28|6249|377|Bronze
3175|28|6250|377|Gold
3176|28|6251|377|Gold
3177|28|6252|377|Gold
3178|28|6253|377|Gold
3179|28|6254|377|Silver
3180|28|6255|377|Silver
3181|28|6256|377|Silver
3182|28|6257|377|Silver
3183|28|5546|210|Bronze
3184|28|6258|210|Gold
3185|28|6259|210|Silver
3186|28|6260|378|Bronze
3187|28|6255|378|Bronze
3188|28|6256|378|Bronze
3189|28|6257|378|Bronze
3190|28|6261|378|Gold
3191|28|6262|378|Gold
3192|28|4940|378|Gold
3193|28|5548|378|Gold
3194|28|6263|378|Silver
3195|28|6264|378|Silver
3196|28|6265|378|Silver
3197|28|6266|378|Silver
3198|28|6267|419|Bronze
3199|28|6268|419|Gold
3200|28|6269|419|Silver
3201|28|6270|420|Bronze
3202|28|6271|420|Bronze
3203|28|6272|420|Bronze
3204|28|6268|420|Gold
3205|28|6267|420|Gold
3206|28|6273|420|Gold
3207|28|6274|420|Gold
3208|28|6275|420|Gold
3209|28|6276|420|Silver
3210|28|6269|420|Silver
3211|28|6277|420|Silver
3212|28|6278|212|Bronze
3213|28|6279|212|Gold
3214|28|4815|212|Silver
3215|28|6280|316|Bronze
3216|28|6278|316|Bronze
3217|28|6281|316|Bronze
3218|28|4815|316|Bronze
3219|28|6279|316|Bronze
3220|28|6282|316|Bronze
3221|28|6283|316|Bronze
3222|28|6284|316|Gold
3223|28|6285|316|Gold
3224|28|6286|316|Gold
3225|28|6287|316|Gold
3226|28|6288|316|Gold
3227|28|6289|316|Gold
3228|28|6290|316|Gold
3229|28|5571|316|Gold
3230|28|6291|316|Gold
3231|28|6292|316|Gold
3232|28|4816|316|Silver
3233|28|4693|316|Silver
3234|28|6293|316|Silver
3235|28|4818|316|Silver
3236|28|6294|316|Silver
3237|28|6295|316|Silver
3238|28|6296|316|Silver
3239|28|5552|316|Silver
3240|28|6297|316|Silver
3241|28|6298|157|Bronze
3242|28|5571|157|Gold
3243|28|6299|157|Silver
3244|28|6300|272|Bronze
3245|28|6301|272|Bronze
3246|28|6302|272|Bronze
3247|28|6303|272|Bronze
3248|28|6304|272|Bronze
3249|28|6284|272|Gold
3250|28|6305|272|Gold
3251|28|6288|272|Gold
3252|28|6290|272|Gold
3253|28|5571|272|Gold
3254|28|6306|272|Gold
3255|28|5572|272|Gold
3256|28|6307|272|Gold
3257|28|6280|272|Silver
3258|28|6308|272|Silver
3259|28|6299|272|Silver
3260|28|6298|272|Silver
3261|28|6309|272|Silver
3262|28|6310|272|Silver
3263|28|6311|272|Silver
3264|28|6283|272|Silver
3265|28|5554|159|Bronze
3266|28|5571|159|Gold
3267|28|6290|159|Silver
3268|28|5554|317|Bronze
3269|28|6312|317|Bronze
3270|28|5555|317|Bronze
3271|28|5557|317|Bronze
3272|28|6313|317|Bronze
3273|28|6314|317|Bronze
3274|28|6305|317|Gold
3275|28|6315|317|Gold
3276|28|6316|317|Gold
3277|28|6290|317|Gold
3278|28|5571|317|Gold
3279|28|6306|317|Gold
3280|28|4090|317|Gold
3281|28|6292|317|Gold
3282|28|6317|317|Silver
3283|28|6318|317|Silver
3284|28|6319|317|Silver
3285|28|6320|317|Silver
3286|28|6321|317|Silver
3287|28|6283|317|Silver
3288|28|6322|216|Bronze
3289|28|6323|216|Bronze
3290|28|6324|216|Bronze
3291|28|6325|216|Bronze
3292|28|6326|216|Bronze
3293|28|6327|216|Bronze
3294|28|6328|216|Bronze
3295|28|6329|216|Bronze
3296|28|6330|216|Bronze
3297|28|6331|216|Bronze
3298|28|6332|216|Bronze
3299|28|6333|216|Bronze
3300|28|6334|216|Bronze
3301|28|6335|216|Bronze
3302|28|6336|216|Gold
3303|28|6337|216|Gold
3304|28|6338|216|Gold
3305|28|6339|216|Gold
3306|28|6340|216|Gold
3307|28|6341|216|Gold
3308|28|6342|216|Gold
3309|28|6343|216|Gold
3310|28|6344|216|Gold
3311|28|6345|216|Gold
3312|28|6346|216|Gold
3313|28|6347|216|Gold
3314|28|6348|216|Gold
3315|28|6349|216|Gold
3316|28|6350|216|Silver
3317|28|6351|216|Silver
3318|28|6352|216|Silver
3319|28|6353|216|Silver
3320|28|6354|216|Silver
3321|28|6355|216|Silver
3322|28|6356|216|Silver
3323|28|6357|216|Silver
3324|28|6358|216|Silver
3325|28|6359|216|Silver
3326|28|6360|216|Silver
3327|28|6361|216|Silver
3328|28|6362|216|Silver
3329|28|6363|216|Silver
3330|28|6364|216|Silver
3331|28|6365|216|Silver
3332|28|6366|216|Silver
3333|28|6367|216|Silver
3334|28|6368|219|Bronze
3335|28|5647|219|Gold
3336|28|6369|219|Silver
3337|28|6370|278|Bronze
3338|28|6371|278|Bronze
3339|28|6372|278|Bronze
3340|28|6373|278|Bronze
3341|28|6374|278|Bronze
3342|28|6375|278|Bronze
3343|28|4132|278|Bronze
3344|28|6376|278|Bronze
3345|28|6377|278|Bronze
3346|28|6378|278|Bronze
3347|28|6379|278|Bronze
3348|28|6380|278|Bronze
3349|28|6381|278|Bronze
3350|28|6382|278|Bronze
3351|28|6383|278|Bronze
3352|28|6384|278|Bronze
3353|28|6385|278|Bronze
3354|28|6386|278|Bronze
3355|28|6387|278|Bronze
3356|28|6388|278|Bronze
3357|28|6389|278|Bronze
3358|28|6390|278|Bronze
3359|28|6391|278|Bronze
3360|28|6392|278|Bronze
3361|28|6393|278|Gold
3362|28|6394|278|Gold
3363|28|6395|278|Gold
3364|28|5635|278|Gold
3365|28|6396|278|Gold
3366|28|6397|278|Gold
3367|28|6398|278|Gold
3368|28|6399|278|Gold
3369|28|6400|278|Gold
3370|28|5637|278|Gold
3371|28|6401|278|Gold
3372|28|5638|278|Gold
3373|28|6402|278|Gold
3374|28|6403|278|Gold
3375|28|5640|278|Gold
3376|28|6404|278|Gold
3377|28|6405|278|Gold
3378|28|6406|278|Gold
3379|28|5642|278|Gold
3380|28|6407|278|Gold
3381|28|6408|278|Gold
3382|28|6409|278|Gold
3383|28|6410|278|Gold
3384|28|6411|278|Gold
3385|28|5645|278|Gold
3386|28|6412|278|Gold
3387|28|5647|278|Gold
3388|28|5648|278|Gold
3389|28|6413|278|Silver
3390|28|6414|278|Silver
3391|28|6415|278|Silver
3392|28|6416|278|Silver
3393|28|6417|278|Silver
3394|28|6418|278|Silver
3395|28|6419|278|Silver
3396|28|6420|278|Silver
3397|28|6421|278|Silver
3398|28|6422|278|Silver
3399|28|6423|278|Silver
3400|28|6424|278|Silver
3401|28|6425|278|Silver
3402|28|6426|278|Silver
3403|28|6427|278|Silver
3404|28|6428|278|Silver
3405|28|6429|278|Silver
3406|28|6430|278|Silver
3407|28|6431|278|Silver
3408|28|6432|278|Silver
3409|28|6433|278|Silver
3410|28|6434|278|Silver
3411|28|6435|278|Silver
3412|28|6436|278|Silver
3413|28|6437|379|Gold
3414|28|6438|379|Gold
3415|28|6439|379|Gold
3416|28|6440|379|Gold
3417|28|6441|379|Gold
3418|28|5762|379|Gold
3419|28|6442|379|Gold
3420|28|6443|379|Gold
3421|28|6444|379|Gold
3422|28|6445|379|Gold
3423|28|6446|379|Gold
3424|28|6447|379|Gold
3425|28|5677|379|Gold
3426|28|6448|379|Gold
3427|28|6449|379|Gold
3428|28|6450|379|Gold
3429|28|5679|379|Gold
3430|28|6451|379|Gold
3431|28|5681|379|Gold
3432|28|5682|379|Gold
3433|28|6452|379|Gold
3434|28|6453|379|Gold
3435|28|6454|379|Gold
3436|28|6455|379|Gold
3437|28|6456|379|Silver
3438|28|6457|379|Silver
3439|28|5729|379|Silver
3440|28|6458|379|Silver
3441|28|6459|379|Silver
3442|28|6460|379|Silver
3443|28|6461|379|Silver
3444|28|4964|379|Silver
3445|28|6462|379|Silver
3446|28|6463|379|Silver
3447|28|6464|379|Silver
3448|28|6465|379|Silver
3449|28|6466|379|Silver
3450|28|4972|379|Silver
3451|28|6467|379|Silver
3452|28|6468|379|Silver
3453|28|6469|379|Silver
3454|28|6470|379|Silver
3455|28|5699|379|Silver
3456|28|6471|379|Silver
3457|28|5702|379|Silver
3458|28|6472|379|Silver
3459|28|6473|379|Silver
3460|28|6474|379|Silver
3461|28|6475|379|Silver
3462|28|6476|379|Silver
3463|28|6477|380|Bronze
3464|28|6478|380|Bronze
3465|28|6479|380|Bronze
3466|28|6480|380|Bronze
3467|28|6481|380|Bronze
3468|28|6482|380|Bronze
3469|28|6483|380|Bronze
3470|28|6484|380|Bronze
3471|28|6485|380|Bronze
3472|28|6486|380|Bronze
3473|28|6487|380|Bronze
3474|28|6488|380|Bronze
3475|28|6489|380|Bronze
3476|28|6490|380|Bronze
3477|28|6491|380|Bronze
3478|28|6492|380|Bronze
3479|28|6493|380|Bronze
3480|28|6494|380|Bronze
3481|28|6495|380|Bronze
3482|28|6496|380|Bronze
3483|28|6497|380|Bronze
3484|28|6498|380|Bronze
3485|28|6499|380|Bronze
3486|28|6500|380|Bronze
3487|28|6501|380|Gold
3488|28|6502|380|Gold
3489|28|6503|380|Gold
3490|28|6504|380|Gold
3491|28|6505|380|Gold
3492|28|6506|380|Gold
3493|28|6507|380|Gold
3494|28|6508|380|Gold
3495|28|6509|380|Gold
3496|28|6510|380|Gold
3497|28|6511|380|Gold
3498|28|6512|380|Gold
3499|28|6513|380|Gold
3500|28|6514|380|Gold
3501|28|6515|380|Gold
3502|28|6516|380|Gold
3503|28|6517|380|Gold
3504|28|6518|380|Gold
3505|28|6519|380|Gold
3506|28|6520|380|Gold
3507|28|6521|380|Gold
3508|28|5752|380|Gold
3509|28|6522|380|Gold
3510|28|6523|380|Gold
3511|28|6524|380|Silver
3512|28|6525|380|Silver
3513|28|6526|380|Silver
3514|28|6527|380|Silver
3515|28|6528|380|Silver
3516|28|6529|380|Silver
3517|28|6530|380|Silver
3518|28|6531|380|Silver
3519|28|6532|380|Silver
3520|28|6533|380|Silver
3521|28|6534|380|Silver
3522|28|6535|380|Silver
3523|28|6536|380|Silver
3524|28|6537|380|Silver
3525|28|6538|380|Silver
3526|28|5775|380|Silver
3527|28|6539|380|Silver
3528|28|6540|380|Silver
3529|28|6541|380|Silver
3530|28|6542|380|Silver
3531|28|6543|380|Silver
3532|28|6544|380|Silver
3533|28|6545|380|Silver
3534|28|6546|380|Silver
3535|28|6547|380|Silver
3536|28|6548|318|Bronze
3537|28|6549|318|Bronze
3538|28|6550|318|Bronze
3539|28|4818|318|Bronze
3540|28|6551|318|Bronze
3541|28|6552|318|Bronze
3542|28|6553|318|Bronze
3543|28|6554|318|Bronze
3544|28|6555|318|Bronze
3545|28|6556|318|Bronze
3546|28|6557|318|Bronze
3547|28|6558|318|Bronze
3548|28|6559|318|Bronze
3549|28|6560|318|Bronze
3550|28|6561|318|Bronze
3551|28|6562|318|Gold
3552|28|6563|318|Gold
3553|28|6564|318|Gold
3554|28|6565|318|Gold
3555|28|6566|318|Gold
3556|28|6567|318|Gold
3557|28|6568|318|Gold
3558|28|6569|318|Gold
3559|28|6570|318|Gold
3560|28|6571|318|Gold
3561|28|6572|318|Gold
3562|28|6573|318|Gold
3563|28|5000|318|Gold
3564|28|6574|318|Gold
3565|28|6575|318|Gold
3566|28|6576|318|Silver
3567|28|6577|318|Silver
3568|28|6578|318|Silver
3569|28|6579|318|Silver
3570|28|6580|318|Silver
3571|28|6581|318|Silver
3572|28|6582|318|Silver
3573|28|6583|318|Silver
3574|28|6584|318|Silver
3575|28|6585|318|Silver
3576|28|6586|318|Silver
3577|28|6587|318|Silver
3578|28|6588|421|Bronze
3579|28|6589|421|Bronze
3580|28|6590|421|Bronze
3581|28|6591|421|Bronze
3582|28|6592|421|Bronze
3583|28|6593|421|Bronze
3584|28|6594|421|Bronze
3585|28|6595|421|Bronze
3586|28|6596|421|Gold
3587|28|6597|421|Gold
3588|28|6598|421|Gold
3589|28|6599|421|Gold
3590|28|6600|421|Gold
3591|28|6601|421|Gold
3592|28|6602|421|Gold
3593|28|6603|421|Gold
3594|28|6604|421|Silver
3595|28|6605|421|Silver
3596|28|6606|421|Silver
3597|28|6607|421|Silver
3598|28|6608|421|Silver
3599|28|6609|421|Silver
3600|28|6610|421|Silver
3601|28|6611|421|Silver
3602|28|78|421|Silver
3603|28|6612|421|Silver
3604|28|6613|421|Silver
3605|28|6614|381|Bronze
3606|28|6615|381|Gold
3607|28|6616|381|Silver
3608|28|6617|220|Bronze
3609|28|6618|220|Bronze
3610|28|6619|220|Bronze
3611|28|5532|220|Bronze
3612|28|6620|220|Gold
3613|28|6621|220|Gold
3614|28|6622|220|Gold
3615|28|5060|220|Gold
3616|28|6623|220|Silver
3617|28|6624|220|Silver
3618|28|6625|220|Silver
3619|28|6626|220|Silver
3620|28|6627|220|Silver
3621|28|6628|220|Silver
3622|28|6629|282|Bronze
3623|28|6630|282|Bronze
3624|28|6631|282|Gold
3625|28|6632|282|Gold
3626|28|6633|282|Silver
3627|28|6634|282|Silver
3628|28|6635|221|Bronze
3629|28|6636|221|Bronze
3630|28|6637|221|Bronze
3631|28|6638|221|Bronze
3632|28|6639|221|Bronze
3633|28|6640|221|Bronze
3634|28|6641|221|Bronze
3635|28|6642|221|Bronze
3636|28|6643|221|Bronze
3637|28|6644|221|Gold
3638|28|6645|221|Gold
3639|28|6646|221|Gold
3640|28|6647|221|Gold
3641|28|6648|221|Gold
3642|28|6649|221|Gold
3643|28|6650|221|Gold
3644|28|6651|221|Gold
3645|28|6652|221|Gold
3646|28|6653|221|Silver
3647|28|6654|221|Silver
3648|28|5814|221|Silver
3649|28|6655|221|Silver
3650|28|6656|221|Silver
3651|28|6657|221|Silver
3652|28|6658|221|Silver
3653|28|6659|221|Silver
3654|28|5816|221|Silver
3655|28|6660|222|Bronze
3656|28|6636|222|Bronze
3657|28|6661|222|Bronze
3658|28|6662|222|Bronze
3659|28|6663|222|Bronze
3660|28|6664|222|Gold
3661|28|6665|222|Gold
3662|28|6666|222|Gold
3663|28|6667|222|Gold
3664|28|6668|222|Gold
3665|28|6644|222|Silver
3666|28|6669|222|Silver
3667|28|6670|222|Silver
3668|28|6671|222|Silver
3669|28|6672|222|Silver
3670|28|6673|223|Bronze
3671|28|6674|223|Bronze
3672|28|6675|223|Bronze
3673|28|6676|223|Gold
3674|28|6677|223|Gold
3675|28|6678|223|Gold
3676|28|6679|223|Silver
3677|28|6680|223|Silver
3678|28|6681|223|Silver
3679|28|6682|224|Bronze
3680|28|6632|224|Gold
3681|28|6683|224|Silver
3682|28|6684|225|Gold
3683|28|6685|225|Gold
3684|28|6686|225|Gold
3685|28|6687|225|Gold
3686|28|6116|225|Gold
3687|28|6688|225|Gold
3688|28|6689|225|Gold
3689|28|6690|225|Gold
3690|28|6691|225|Gold
3691|28|6692|225|Gold
3692|28|6693|225|Gold
3693|28|6694|225|Gold
3694|28|6695|225|Gold
3695|28|6696|225|Gold
3696|28|6697|225|Gold
3697|28|6698|225|Gold
3698|28|6699|225|Gold
3699|28|6700|225|Silver
3700|28|6701|225|Silver
3701|28|6702|225|Silver
3702|28|6703|225|Silver
3703|28|6704|225|Silver
3704|28|6705|225|Silver
3705|28|6706|225|Silver
3706|28|6707|225|Silver
3707|28|6708|225|Silver
3708|28|6709|225|Silver
3709|28|6710|225|Silver
3710|28|6711|225|Silver
3711|28|6712|225|Silver
3712|28|6713|225|Silver
3713|28|6714|225|Silver
3714|28|6715|225|Silver
3715|28|6716|422|Gold
3716|28|6717|422|Gold
3717|28|6718|422|Gold
3718|28|6719|422|Gold
3719|28|6720|422|Gold
3720|28|6721|422|Gold
3721|28|6722|422|Gold
3722|28|6723|423|Gold
3723|28|6724|423|Gold
3724|28|6725|423|Gold
3725|28|6726|423|Gold
3726|28|6727|423|Gold
3727|28|6728|423|Gold
3728|28|6729|423|Gold
3729|28|6730|424|Gold
3730|28|6731|424|Gold
3731|28|6732|424|Silver
3732|28|6733|424|Silver
3733|28|6734|425|Gold
3734|28|6735|425|Gold
3735|28|6736|425|Gold
3736|28|6737|425|Gold
3737|28|6738|425|Gold
3738|28|6739|425|Gold
3739|28|6740|425|Gold
3740|28|6741|425|Gold
3741|28|6742|425|Gold
3742|28|6743|426|Gold
3743|28|6744|426|Gold
3744|28|6745|426|Gold
3745|28|6746|426|Gold
3746|28|6747|426|Gold
3747|28|6748|426|Gold
3748|28|6749|426|Gold
3749|28|6750|426|Gold
3750|28|6751|426|Gold
3751|28|6752|427|Gold
3752|28|6753|427|Gold
3753|28|6754|428|Gold
3754|28|6755|428|Gold
3755|28|6756|428|Gold
3756|28|6757|428|Gold
3757|28|6758|429|Gold
3758|28|6759|429|Gold
3759|28|6760|429|Gold
3760|28|6761|429|Gold
3761|28|6762|429|Silver
3762|28|6763|429|Silver
3763|28|6764|429|Silver
3764|28|6765|429|Silver
3765|28|6766|430|Gold
3766|28|6767|430|Gold
3767|28|6768|430|Gold
3768|28|6769|430|Silver
3769|28|6770|430|Silver
3770|28|6771|430|Silver
3771|28|6772|431|Bronze
3772|28|6773|431|Bronze
3773|28|6774|431|Bronze
3774|28|6775|431|Gold
3775|28|6776|431|Gold
3776|28|6777|431|Gold
3777|28|6778|431|Silver
3778|28|6779|431|Silver
3779|28|6780|431|Silver
3780|28|5904|432|Gold
3781|28|6781|432|Gold
3782|28|6782|432|Gold
3783|28|5175|432|Silver
3784|28|6783|432|Silver
3785|28|6784|432|Silver
3786|28|6785|324|Gold
3787|28|6786|324|Gold
3788|28|6787|324|Gold
3789|28|6788|324|Silver
3790|28|6789|324|Silver
3791|28|6790|324|Silver
3792|28|6791|324|Silver
3793|28|6792|433|Gold
3794|28|6793|434|Gold
3795|28|6794|434|Gold
3796|28|6795|434|Gold
3797|28|6796|434|Gold
3798|28|6797|434|Gold
3799|28|6788|434|Silver
3800|28|6789|434|Silver
3801|28|6790|434|Silver
3802|28|6791|434|Silver
3803|28|6798|435|Bronze
3804|28|6799|435|Bronze
3805|28|6800|435|Bronze
3806|28|6801|435|Bronze
3807|28|5177|435|Bronze
3808|28|6802|435|Gold
3809|28|5875|435|Gold
3810|28|6803|435|Gold
3811|28|6804|435|Gold
3812|28|6805|435|Silver
3813|28|6806|435|Silver
3814|28|6807|435|Silver
3815|28|6808|435|Silver
3816|28|6809|435|Silver
3817|28|5262|327|Bronze
3818|28|6810|327|Gold
3819|28|6811|327|Silver
3820|28|6812|436|Bronze
3821|28|6813|436|Bronze
3822|28|5915|436|Bronze
3823|28|6814|436|Bronze
3824|28|4900|436|Bronze
3825|28|6815|436|Gold
3826|28|5262|436|Gold
3827|28|6810|436|Gold
3828|28|6816|436|Gold
3829|28|6817|436|Gold
3830|28|5914|436|Silver
3831|28|6818|436|Silver
3832|28|6811|436|Silver
3833|28|5206|436|Silver
3834|28|5200|436|Silver
3835|28|6816|328|Bronze
3836|28|6819|328|Gold
3837|28|5206|328|Silver
3838|28|6820|329|Bronze
3839|28|6821|329|Bronze
3840|28|6822|329|Bronze
3841|28|5942|329|Bronze
3842|28|6823|329|Bronze
3843|28|5262|329|Gold
3844|28|6810|329|Gold
3845|28|6816|329|Gold
3846|28|6817|329|Gold
3847|28|6819|329|Gold
3848|28|6812|329|Silver
3849|28|6824|329|Silver
3850|28|6813|329|Silver
3851|28|5915|329|Silver
3852|28|4900|329|Silver
3853|28|6825|169|Bronze
3854|28|6826|169|Gold
3855|28|6827|169|Silver
3856|28|6828|437|Bronze
3857|28|6829|437|Bronze
3858|28|6830|437|Bronze
3859|28|6831|437|Bronze
3860|28|6832|437|Bronze
3861|28|6833|437|Gold
3862|28|6821|437|Gold
3863|28|5942|437|Gold
3864|28|6834|437|Gold
3865|28|6823|437|Gold
3866|28|5217|437|Silver
3867|28|6819|437|Silver
3868|28|6835|437|Silver
3869|28|5972|437|Silver
3870|28|6836|437|Silver
3871|28|5972|332|Bronze
3872|28|6837|332|Gold
3873|28|5929|332|Silver
3874|28|6838|438|Bronze
3875|28|6824|438|Bronze
3876|28|4886|438|Bronze
3877|28|6814|438|Bronze
3878|28|4900|438|Bronze
3879|28|6837|438|Gold
3880|28|6833|438|Gold
3881|28|6821|438|Gold
3882|28|5942|438|Gold
3883|28|6823|438|Gold
3884|28|5259|438|Silver
3885|28|5260|438|Silver
3886|28|4297|438|Silver
3887|28|6839|438|Silver
3888|28|6840|438|Silver
3889|28|6841|439|Bronze
3890|28|5969|439|Bronze
3891|28|6842|439|Bronze
3892|28|5970|439|Bronze
3893|28|6843|439|Bronze
3894|28|5929|439|Gold
3895|28|4304|439|Gold
3896|28|4302|439|Gold
3897|28|6844|439|Gold
3898|28|6845|439|Gold
3899|28|6820|439|Silver
3900|28|6821|439|Silver
3901|28|6822|439|Silver
3902|28|5942|439|Silver
3903|28|6823|439|Silver
3904|28|6846|386|Bronze
3905|28|6847|386|Bronze
3906|28|6848|386|Bronze
3907|28|6849|386|Bronze
3908|28|6825|386|Bronze
3909|28|6850|386|Gold
3910|28|6851|386|Gold
3911|28|6852|386|Gold
3912|28|5921|386|Gold
3913|28|6853|386|Gold
3914|28|6854|386|Silver
3915|28|6855|386|Silver
3916|28|6856|386|Silver
3917|28|6857|386|Silver
3918|28|6858|386|Silver
3919|28|6859|230|Bronze
3920|28|6860|230|Bronze
3921|28|6826|230|Bronze
3922|28|6861|230|Bronze
3923|28|6862|230|Bronze
3924|28|6827|230|Gold
3925|28|6850|230|Gold
3926|28|6852|230|Gold
3927|28|5921|230|Gold
3928|28|6853|230|Gold
3929|28|6863|230|Silver
3930|28|6864|230|Silver
3931|28|6865|230|Silver
3932|28|6866|230|Silver
3933|28|6867|230|Silver
3934|28|5921|170|Bronze
3935|28|6850|170|Gold
3936|28|6860|170|Silver
3937|28|6868|440|Bronze
3938|28|6822|440|Gold
3939|28|6869|440|Silver
3940|28|5217|387|Bronze
3941|28|6870|387|Bronze
3942|28|6871|387|Bronze
3943|28|5972|387|Bronze
3944|28|6836|387|Bronze
3945|28|6868|387|Gold
3946|28|6821|387|Gold
3947|28|6822|387|Gold
3948|28|6869|387|Gold
3949|28|6834|387|Gold
3950|28|6841|387|Silver
3951|28|6865|387|Silver
3952|28|6843|387|Silver
3953|28|6872|387|Silver
3954|28|6873|387|Silver
3955|28|6823|441|Bronze
3956|28|5970|441|Gold
3957|28|5969|441|Silver
3958|28|5968|442|Bronze
3959|28|5969|442|Bronze
3960|28|5970|442|Bronze
3961|28|5267|442|Bronze
3962|28|6872|442|Bronze
3963|28|6868|442|Gold
3964|28|6833|442|Gold
3965|28|6821|442|Gold
3966|28|6834|442|Gold
3967|28|6823|442|Gold
3968|28|6874|442|Silver
3969|28|6875|442|Silver
3970|28|6876|442|Silver
3971|28|6877|442|Silver
3972|28|6878|442|Silver
3973|28|6828|233|Bronze
3974|28|6819|233|Gold
3975|28|5259|233|Silver
3976|28|6822|234|Bronze
3977|28|5942|234|Gold
3978|28|4304|234|Silver
3979|28|6879|336|Bronze
3980|28|6811|336|Bronze
3981|28|6880|336|Bronze
3982|28|6881|336|Bronze
